"","imID","klass","H3label","H2label","H1label","H3class","H2class","H1class","label","x","y","width","height","image"
"551b7cd1-8936-4be2-92aa-9be80d8e609e","551b7cd1-8936-4be2-92aa-9be80d8e609e",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",191,102,387,374,"0870/551b7cd189364be292aa9be80d8e609e.jpg"
"5533c517-5170-4762-90e3-aaca578c95b6","5533c517-5170-4762-90e3-aaca578c95b6",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",305,231,679,452,"0964/5533c5175170476290e3aaca578c95b6.jpg"
"55808707-0382-4747-b2e3-38bb84d379d5","55808707-0382-4747-b2e3-38bb84d379d5",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",67,66,568,461,"0881/5580870703824747b2e338bb84d379d5.jpg"
"55fabbd6-02fb-41fc-8f7a-be65e339ed81","55fabbd6-02fb-41fc-8f7a-be65e339ed81",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",184,220,618,456,"0860/55fabbd602fb41fc8f7abe65e339ed81.jpg"
"565c2667-f9c9-4f0f-bbfd-521302f456d8","565c2667-f9c9-4f0f-bbfd-521302f456d8",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",129,94,667,565,"0870/565c2667f9c94f0fbbfd521302f456d8.jpg"
"566f45f8-5fed-4479-a60f-26377e60a62d","566f45f8-5fed-4479-a60f-26377e60a62d",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",86,154,851,402,"0881/566f45f85fed4479a60f26377e60a62d.jpg"
"56737f27-7c6c-42f7-85f0-36d14bc66ac2","56737f27-7c6c-42f7-85f0-36d14bc66ac2",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",52,182,833,529,"0756/56737f277c6c42f785f036d14bc66ac2.jpg"
"5716bfb3-e86c-42fe-8afa-58d226cb1aaa","5716bfb3-e86c-42fe-8afa-58d226cb1aaa",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",445,205,537,370,"0883/5716bfb3e86c42fe8afa58d226cb1aaa.jpg"
"5747fedf-15f2-47fe-87c8-ff646dd66a5f","5747fedf-15f2-47fe-87c8-ff646dd66a5f",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",164,142,424,458,"0761/5747fedf15f247fe87c8ff646dd66a5f.jpg"
"57510c7a-e5a9-420e-9b3f-f7423746f67c","57510c7a-e5a9-420e-9b3f-f7423746f67c",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",193,274,778,435,"0760/57510c7ae5a9420e9b3ff7423746f67c.jpg"
"57792c4a-d4c3-4598-b0b3-57911719dcda","57792c4a-d4c3-4598-b0b3-57911719dcda",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",150,139,533,496,"0798/57792c4ad4c34598b0b357911719dcda.jpg"
"57afe501-48e0-410d-b643-9c257184839c","57afe501-48e0-410d-b643-9c257184839c",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",193,90,466,580,"0862/57afe50148e0410db6439c257184839c.jpg"
"57b6f83f-c763-4858-830d-102f97bfefbf","57b6f83f-c763-4858-830d-102f97bfefbf",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",201,180,720,423,"0862/57b6f83fc7634858830d102f97bfefbf.jpg"
"582b75a5-6e2b-430c-b901-f98a78d06c62","582b75a5-6e2b-430c-b901-f98a78d06c62",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",414,137,426,468,"0964/582b75a56e2b430cb901f98a78d06c62.jpg"
"586cc52d-2122-485a-b312-c760ba3010f0","586cc52d-2122-485a-b312-c760ba3010f0",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",67,92,518,494,"0798/586cc52d2122485ab312c760ba3010f0.jpg"
"58b7811e-d3f6-4e4d-befb-86e063d13a43","58b7811e-d3f6-4e4d-befb-86e063d13a43",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",24,184,502,646,"0958/58b7811ed3f64e4dbefb86e063d13a43.jpg"
"58e67a5c-ff24-4faa-83a9-5f36ef7a2f26","58e67a5c-ff24-4faa-83a9-5f36ef7a2f26",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",17,74,770,581,"0966/58e67a5cff244faa83a95f36ef7a2f26.jpg"
"590d9f16-8288-4605-9942-bd6a14433a66","590d9f16-8288-4605-9942-bd6a14433a66",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",32,198,423,399,"0963/590d9f16828846059942bd6a14433a66.jpg"
"592da15b-09e4-46b5-81e7-bab08a1c33e9","592da15b-09e4-46b5-81e7-bab08a1c33e9",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",93,70,845,593,"0884/592da15b09e446b581e7bab08a1c33e9.jpg"
"599aacc5-bb0f-4dea-852c-9a27727eb0b9","599aacc5-bb0f-4dea-852c-9a27727eb0b9",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",206,150,785,423,"0883/599aacc5bb0f4dea852c9a27727eb0b9.jpg"
"59b9cc36-2fc2-4d67-ae30-1c4434b9e733","59b9cc36-2fc2-4d67-ae30-1c4434b9e733",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",255,2,502,631,"0870/59b9cc362fc24d67ae301c4434b9e733.jpg"
"59da7903-7048-42e1-ba00-e252a3d8b011","59da7903-7048-42e1-ba00-e252a3d8b011",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",129,204,765,551,"0868/59da7903704842e1ba00e252a3d8b011.jpg"
"59f162aa-6967-4136-b894-0c5ba4bc84b2","59f162aa-6967-4136-b894-0c5ba4bc84b2",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",90,79,737,633,"1009/59f162aa69674136b8940c5ba4bc84b2.jpg"
"5a0ff858-e296-448b-8dd1-9d5445a8e930","5a0ff858-e296-448b-8dd1-9d5445a8e930",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",47,64,836,600,"0747/5a0ff858e296448b8dd19d5445a8e930.jpg"
"5a1e5100-0d94-4fec-bbe9-ca9894d2cf8e","5a1e5100-0d94-4fec-bbe9-ca9894d2cf8e",875,"Perching Birds","Wood-Warblers","Yellow Warbler",22,207,573,"Yellow Warbler",77,159,662,373,"0875/5a1e51000d944fecbbe9ca9894d2cf8e.jpg"
"5a47e19f-19b4-4545-bf47-b508cb65da6a","5a47e19f-19b4-4545-bf47-b508cb65da6a",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",54,146,723,374,"0885/5a47e19f19b44545bf47b508cb65da6a.jpg"
"5a91b0e8-8f60-4625-b88c-d6e55b4d7d93","5a91b0e8-8f60-4625-b88c-d6e55b4d7d93",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",71,259,730,621,"0958/5a91b0e88f604625b88cd6e55b4d7d93.jpg"
"5ab8ecda-e942-4ca7-bc86-882efe24d454","5ab8ecda-e942-4ca7-bc86-882efe24d454",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",89,146,622,357,"0966/5ab8ecdae9424ca7bc86882efe24d454.jpg"
"5ae520b1-b97b-4948-b9db-fa53e6365f06","5ae520b1-b97b-4948-b9db-fa53e6365f06",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",386,185,458,401,"0967/5ae520b1b97b4948b9dbfa53e6365f06.jpg"
"5b127ad1-3aa2-4240-a154-0ad4d14f3a1d","5b127ad1-3aa2-4240-a154-0ad4d14f3a1d",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",106,369,543,363,"0798/5b127ad13aa24240a1540ad4d14f3a1d.jpg"
"5bf68b3b-4779-4330-8071-8ef39acd31fe","5bf68b3b-4779-4330-8071-8ef39acd31fe",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",44,154,629,373,"0967/5bf68b3b4779433080718ef39acd31fe.jpg"
"5bff793e-cbd5-4d7e-b628-0ac2b0e30b64","5bff793e-cbd5-4d7e-b628-0ac2b0e30b64",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",101,271,601,571,"0860/5bff793ecbd54d7eb6280ac2b0e30b64.jpg"
"5d5652a6-4588-4725-aac7-506d6e3c6fa1","5d5652a6-4588-4725-aac7-506d6e3c6fa1",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",136,298,386,478,"0885/5d5652a645884725aac7506d6e3c6fa1.jpg"
"5d887e9f-89e2-4ebc-80a0-6d46fe6480db","5d887e9f-89e2-4ebc-80a0-6d46fe6480db",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",127,120,458,362,"0862/5d887e9f89e24ebc80a06d46fe6480db.jpg"
"5dba4151-3cf5-42f5-8dd9-7c6128318b01","5dba4151-3cf5-42f5-8dd9-7c6128318b01",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",421,201,404,391,"0756/5dba41513cf542f58dd97c6128318b01.jpg"
"5dc69e0e-e855-4d2b-95b3-ab86518aadc7","5dc69e0e-e855-4d2b-95b3-ab86518aadc7",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",320,119,669,439,"0967/5dc69e0ee8554d2b95b3ab86518aadc7.jpg"
"5e07b34d-b40f-4b1c-ac10-49975bace45f","5e07b34d-b40f-4b1c-ac10-49975bace45f",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",155,135,398,429,"0867/5e07b34db40f4b1cac1049975bace45f.jpg"
"5e6a9986-c949-43ae-ad09-1040974fec35","5e6a9986-c949-43ae-ad09-1040974fec35",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",54,256,479,693,"0866/5e6a9986c94943aead091040974fec35.jpg"
"5ea1ff04-42fc-4e6f-80fc-aae39a4c3fd0","5ea1ff04-42fc-4e6f-80fc-aae39a4c3fd0",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",220,151,586,382,"0958/5ea1ff0442fc4e6f80fcaae39a4c3fd0.jpg"
"5ed865c0-8bfb-4310-9b47-690b3e450ca2","5ed865c0-8bfb-4310-9b47-690b3e450ca2",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",98,86,380,422,"0761/5ed865c08bfb43109b47690b3e450ca2.jpg"
"5ee54d01-be68-4cd6-8e2e-07a7390d8a49","5ee54d01-be68-4cd6-8e2e-07a7390d8a49",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",124,150,450,377,"0964/5ee54d01be684cd68e2e07a7390d8a49.jpg"
"5f0123ec-1c85-4acf-b27b-2feca2568a96","5f0123ec-1c85-4acf-b27b-2feca2568a96",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",141,135,557,378,"0866/5f0123ec1c854acfb27b2feca2568a96.jpg"
"5f33e097-23e3-4002-882d-76e8cb15f451","5f33e097-23e3-4002-882d-76e8cb15f451",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",9,158,494,392,"0864/5f33e09723e34002882d76e8cb15f451.jpg"
"5f546668-f9ac-4be2-a2f2-e2958ef1fc85","5f546668-f9ac-4be2-a2f2-e2958ef1fc85",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",176,126,721,554,"0958/5f546668f9ac4be2a2f2e2958ef1fc85.jpg"
"5f74a653-3bdc-4308-8cca-ac667dc22e1f","5f74a653-3bdc-4308-8cca-ac667dc22e1f",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",180,66,802,423,"0864/5f74a6533bdc43088ccaac667dc22e1f.jpg"
"5f91af0a-361f-481c-9db3-5dce86114d42","5f91af0a-361f-481c-9db3-5dce86114d42",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",229,110,457,450,"0965/5f91af0a361f481c9db35dce86114d42.jpg"
"5f9bd780-65e3-43ab-a3a3-73a1cc87d5a2","5f9bd780-65e3-43ab-a3a3-73a1cc87d5a2",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",425,90,464,542,"0760/5f9bd78065e343aba3a373a1cc87d5a2.jpg"
"5fa7f9d0-f0e5-454c-8224-74d964818f56","5fa7f9d0-f0e5-454c-8224-74d964818f56",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",277,153,451,381,"0868/5fa7f9d0f0e5454c822474d964818f56.jpg"
"5fdaae26-ef20-44ad-8021-6638d3ca6ae9","5fdaae26-ef20-44ad-8021-6638d3ca6ae9",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",83,243,361,399,"0873/5fdaae26ef2044ad80216638d3ca6ae9.jpg"
"5fe04dd0-5c74-47b7-99c8-b068db9ca26a","5fe04dd0-5c74-47b7-99c8-b068db9ca26a",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",260,208,427,809,"0881/5fe04dd05c7447b799c8b068db9ca26a.jpg"
"609a5e93-38b5-4940-8627-2bf8fad7f802","609a5e93-38b5-4940-8627-2bf8fad7f802",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",40,185,595,375,"0881/609a5e9338b5494086272bf8fad7f802.jpg"
"60aeeda0-bcbc-488f-9ddf-5f0637245f9d","60aeeda0-bcbc-488f-9ddf-5f0637245f9d",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",111,129,799,502,"0873/60aeeda0bcbc488f9ddf5f0637245f9d.jpg"
"610c90b2-916e-45d2-97e0-0e6e02e76e3b","610c90b2-916e-45d2-97e0-0e6e02e76e3b",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",228,287,499,381,"0958/610c90b2916e45d297e00e6e02e76e3b.jpg"
"6110910a-7895-4b6a-af51-12486a4595a3","6110910a-7895-4b6a-af51-12486a4595a3",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",83,150,527,426,"0873/6110910a78954b6aaf5112486a4595a3.jpg"
"611b0696-4ea4-41d9-b13e-12f56850833f","611b0696-4ea4-41d9-b13e-12f56850833f",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",124,159,838,375,"0967/611b06964ea441d9b13e12f56850833f.jpg"
"61b41512-ba67-4e20-864b-bade10bc5057","61b41512-ba67-4e20-864b-bade10bc5057",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",69,148,528,814,"0866/61b41512ba674e20864bbade10bc5057.jpg"
"61d24175-096c-4f7c-b3fe-a80b8b4badf8","61d24175-096c-4f7c-b3fe-a80b8b4badf8",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",258,36,618,587,"0967/61d24175096c4f7cb3fea80b8b4badf8.jpg"
"61d64021-9214-4951-bdf8-f871f9827cf9","61d64021-9214-4951-bdf8-f871f9827cf9",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",159,186,660,372,"0758/61d6402192144951bdf8f871f9827cf9.jpg"
"61db4fcc-83e2-4a70-852e-99e910334fc8","61db4fcc-83e2-4a70-852e-99e910334fc8",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",43,174,677,507,"0798/61db4fcc83e24a70852e99e910334fc8.jpg"
"61e7e820-258f-459a-aa9d-52d84d656363","61e7e820-258f-459a-aa9d-52d84d656363",759,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Breeding male)",319,107,502,358,"0759/61e7e820258f459aaa9d52d84d656363.jpg"
"61f6aa54-8fb4-43ca-a676-3c21a5f7e714","61f6aa54-8fb4-43ca-a676-3c21a5f7e714",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",303,125,507,456,"0867/61f6aa548fb443caa6763c21a5f7e714.jpg"
"61fb959d-d4d9-4de4-9e4e-4fa62b4cfcd5","61fb959d-d4d9-4de4-9e4e-4fa62b4cfcd5",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",124,101,572,373,"0860/61fb959dd4d94de49e4e4fa62b4cfcd5.jpg"
"61feb276-6bab-40e7-92b8-8c266bc3f3e2","61feb276-6bab-40e7-92b8-8c266bc3f3e2",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",156,138,623,416,"0966/61feb2766bab40e792b88c266bc3f3e2.jpg"
"620cd1aa-0800-4414-8f6e-90342e7a99ad","620cd1aa-0800-4414-8f6e-90342e7a99ad",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",22,105,867,365,"0866/620cd1aa080044148f6e90342e7a99ad.jpg"
"625c7dfa-3fa1-4166-80f0-229eb416b04f","625c7dfa-3fa1-4166-80f0-229eb416b04f",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",28,119,591,365,"0886/625c7dfa3fa1416680f0229eb416b04f.jpg"
"62a64f90-7a72-4aee-a1a1-0c548ac9bdda","62a64f90-7a72-4aee-a1a1-0c548ac9bdda",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",191,111,615,514,"0881/62a64f907a724aeea1a10c548ac9bdda.jpg"
"62bd11a8-7059-4cc2-b06d-4700688b313f","62bd11a8-7059-4cc2-b06d-4700688b313f",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",156,109,507,351,"0885/62bd11a870594cc2b06d4700688b313f.jpg"
"632384b9-c24f-4f31-ac93-7d165b3d005a","632384b9-c24f-4f31-ac93-7d165b3d005a",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",227,133,566,836,"0876/632384b9c24f4f31ac937d165b3d005a.jpg"
"63340146-6454-4a08-bc45-fb95dcd8b30c","63340146-6454-4a08-bc45-fb95dcd8b30c",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",106,62,534,362,"0868/6334014664544a08bc45fb95dcd8b30c.jpg"
"633c6f40-56d9-4b48-bf1c-ecd83116eabb","633c6f40-56d9-4b48-bf1c-ecd83116eabb",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",157,41,505,404,"0881/633c6f4056d94b48bf1cecd83116eabb.jpg"
"6398b18f-5951-40ab-b62e-f62df3056cad","6398b18f-5951-40ab-b62e-f62df3056cad",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",296,52,653,659,"0864/6398b18f595140abb62ef62df3056cad.jpg"
"63a61156-5fec-4bf2-83f2-a2be7d503e13","63a61156-5fec-4bf2-83f2-a2be7d503e13",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",386,194,415,458,"0963/63a611565fec4bf283f2a2be7d503e13.jpg"
"6413e12f-951d-47b5-ae55-9fad7fb8d112","6413e12f-951d-47b5-ae55-9fad7fb8d112",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",370,81,585,475,"0756/6413e12f951d47b5ae559fad7fb8d112.jpg"
"64441928-baa3-49c8-a605-ee2370389b9f","64441928-baa3-49c8-a605-ee2370389b9f",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",79,105,727,395,"0756/64441928baa349c8a605ee2370389b9f.jpg"
"644719ec-1690-4af2-a63f-0b6467c3791e","644719ec-1690-4af2-a63f-0b6467c3791e",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",296,193,446,593,"0958/644719ec16904af2a63f0b6467c3791e.jpg"
"6476fb0d-951d-42a0-9e5f-214d61250e3c","6476fb0d-951d-42a0-9e5f-214d61250e3c",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",176,102,768,530,"0798/6476fb0d951d42a09e5f214d61250e3c.jpg"
"65210d57-1153-4657-886a-32e758f49b4a","65210d57-1153-4657-886a-32e758f49b4a",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",180,227,495,425,"0864/65210d5711534657886a32e758f49b4a.jpg"
"653c7580-fa90-45bb-828a-eb9d05a6b1c7","653c7580-fa90-45bb-828a-eb9d05a6b1c7",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",63,201,616,381,"0756/653c7580fa9045bb828aeb9d05a6b1c7.jpg"
"65d426d6-3ff6-415d-8654-a43b83ecc4fe","65d426d6-3ff6-415d-8654-a43b83ecc4fe",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",142,117,572,507,"0758/65d426d63ff6415d8654a43b83ecc4fe.jpg"
"66091c27-e588-4476-8af9-265dc6be4156","66091c27-e588-4476-8af9-265dc6be4156",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",210,163,729,422,"0864/66091c27e58844768af9265dc6be4156.jpg"
"667e2147-d457-4f32-aa5f-6ab86e5848f1","667e2147-d457-4f32-aa5f-6ab86e5848f1",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",104,158,783,461,"0881/667e2147d4574f32aa5f6ab86e5848f1.jpg"
"66f5fa52-ebdc-4fbe-bfe8-cbfd46dee480","66f5fa52-ebdc-4fbe-bfe8-cbfd46dee480",759,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Breeding male)",35,131,903,484,"0759/66f5fa52ebdc4fbebfe8cbfd46dee480.jpg"
"6765bd72-76a6-4fda-95c5-c0f99ddc2ae6","6765bd72-76a6-4fda-95c5-c0f99ddc2ae6",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",364,207,617,383,"0968/6765bd7276a64fda95c5c0f99ddc2ae6.jpg"
"67731bc8-fc8f-4e49-992f-8652ead665fa","67731bc8-fc8f-4e49-992f-8652ead665fa",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",213,144,662,381,"0883/67731bc8fc8f4e49992f8652ead665fa.jpg"
"677c6f47-6c10-49c8-90a3-fa991ff46e3a","677c6f47-6c10-49c8-90a3-fa991ff46e3a",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",186,162,540,372,"0963/677c6f476c1049c890a3fa991ff46e3a.jpg"
"6784c115-7493-4eea-9935-024ef2f4e314","6784c115-7493-4eea-9935-024ef2f4e314",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",286,163,363,404,"0963/6784c11574934eea9935024ef2f4e314.jpg"
"67c0be2f-9e91-48b3-8219-70ac0a1802fa","67c0be2f-9e91-48b3-8219-70ac0a1802fa",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",118,91,801,709,"0758/67c0be2f9e9148b3821970ac0a1802fa.jpg"
"6873c613-5e40-42ff-a5b6-443b6b626ae2","6873c613-5e40-42ff-a5b6-443b6b626ae2",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",121,324,351,409,"0885/6873c6135e4042ffa5b6443b6b626ae2.jpg"
"6884954b-873e-4d6f-9b4b-95d158e0de6c","6884954b-873e-4d6f-9b4b-95d158e0de6c",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",502,114,378,358,"0883/6884954b873e4d6f9b4b95d158e0de6c.jpg"
"68a56098-91b8-4c40-8827-7808704aa1bc","68a56098-91b8-4c40-8827-7808704aa1bc",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",34,103,655,503,"0883/68a5609891b84c4088277808704aa1bc.jpg"
"68b5817d-7b90-488f-b97e-8a586bad84f1","68b5817d-7b90-488f-b97e-8a586bad84f1",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",94,137,473,415,"0866/68b5817d7b90488fb97e8a586bad84f1.jpg"
"69c188bd-2fe6-4a5d-9416-cef3e30f1492","69c188bd-2fe6-4a5d-9416-cef3e30f1492",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",232,189,464,470,"0965/69c188bd2fe64a5d9416cef3e30f1492.jpg"
